,gene,transcript,protein_change,score,pvalue,qvalue,info
0,ARID1A,ENST00000324856,.,.,8.0,3.569074074074075e-06,SAMPLES=466;SNV=413;INDEL=111;STRATIFIED_FDR=1.1921052631578947e-07
14858,COL25A1,ENST00000399132,.,.,0.05292915870112525,1.0,SAMPLES=111;SNV=108;INDEL=3;STRATIFIED_FDR=1.0
14859,FGF4,ENST00000168712,.,.,0.05287519780238205,1.0,SAMPLES=18;SNV=18;INDEL=0;STRATIFIED_FDR=1.0
14860,MFSD3,ENST00000301327,.,.,0.05281633901297113,1.0,SAMPLES=23;SNV=22;INDEL=2;STRATIFIED_FDR=1.0
14861,ITGB2,ENST00000397850,.,.,0.05281633901297113,1.0,SAMPLES=103;SNV=108;INDEL=0;STRATIFIED_FDR=1.0
14862,RP1-139D8.6,ENST00000372963,.,.,0.05281143447390647,1.0,SAMPLES=3;SNV=3;INDEL=0;STRATIFIED_FDR=1.0
14863,TMEM237,ENST00000409883,.,.,0.05279672118902893,1.0,SAMPLES=23;SNV=23;INDEL=0;STRATIFIED_FDR=1.0
14864,SSB,ENST00000409333,.,.,0.05279672118902893,1.0,SAMPLES=17;SNV=16;INDEL=1;STRATIFIED_FDR=1.0
14865,DPPA3,ENST00000345088,.,.,0.052791816871504374,1.0,SAMPLES=40;SNV=43;INDEL=0;STRATIFIED_FDR=1.0
14866,TUBB2B,ENST00000259818,.,.,0.05278691260936179,1.0,SAMPLES=43;SNV=43;INDEL=0;STRATIFIED_FDR=1.0
14867,POC1B,ENST00000313546,.,.,0.05275258432495192,1.0,SAMPLES=30;SNV=30;INDEL=1;STRATIFIED_FDR=1.0
14868,ARHGAP12,ENST00000344936,.,.,0.052723162240692796,1.0,SAMPLES=57;SNV=57;INDEL=0;STRATIFIED_FDR=1.0
14869,PROM2,ENST00000317620,.,.,0.052713355322201574,1.0,SAMPLES=88;SNV=93;INDEL=0;STRATIFIED_FDR=1.0
14870,C9orf171,ENST00000343036,.,.,0.05268393589537383,1.0,SAMPLES=56;SNV=59;INDEL=0;STRATIFIED_FDR=1.0
14871,LALBA,ENST00000301046,.,.,0.05267412986261319,1.0,SAMPLES=14;SNV=15;INDEL=0;STRATIFIED_FDR=1.0
14872,PTGER2,ENST00000245457,.,.,0.05267412986261319,1.0,SAMPLES=48;SNV=49;INDEL=1;STRATIFIED_FDR=1.0
14873,PRPF39,ENST00000355765,.,.,0.052659421228608276,1.0,SAMPLES=40;SNV=41;INDEL=1;STRATIFIED_FDR=1.0
14874,KDM4E,ENST00000450979,.,.,0.052659421228608276,1.0,SAMPLES=35;SNV=35;INDEL=0;STRATIFIED_FDR=1.0
14875,KNCN,ENST00000396314,.,.,0.0526545184613046,1.0,SAMPLES=11;SNV=12;INDEL=0;STRATIFIED_FDR=1.0
14876,FTSJ2,ENST00000242257,.,.,0.05264961574934794,1.0,SAMPLES=32;SNV=33;INDEL=0;STRATIFIED_FDR=1.0
14877,RNLS,ENST00000371947,.,.,0.05264471309273682,1.0,SAMPLES=39;SNV=38;INDEL=2;STRATIFIED_FDR=1.0
14878,IQGAP2,ENST00000274364,.,.,0.052625103019724104,1.0,SAMPLES=159;SNV=162;INDEL=4;STRATIFIED_FDR=1.0
14879,AKAP10,ENST00000225737,.,.,0.05262020063982253,1.0,SAMPLES=30;SNV=29;INDEL=1;STRATIFIED_FDR=1.0
14880,PPP2R2C,ENST00000335585,.,.,0.052561376397023137,1.0,SAMPLES=61;SNV=63;INDEL=0;STRATIFIED_FDR=1.0
14881,SOCS2,ENST00000340600,.,.,0.0525221646611439,1.0,SAMPLES=19;SNV=18;INDEL=1;STRATIFIED_FDR=1.0
14882,MMP2,ENST00000219070,.,.,0.05247805568970624,1.0,SAMPLES=104;SNV=106;INDEL=1;STRATIFIED_FDR=1.0
14883,BIRC5,ENST00000301633,.,.,0.05247805568970624,1.0,SAMPLES=18;SNV=19;INDEL=0;STRATIFIED_FDR=1.0
14884,NME7,ENST00000367811,.,.,0.05246825430440688,1.0,SAMPLES=43;SNV=41;INDEL=2;STRATIFIED_FDR=1.0
14885,CEP250,ENST00000397527,.,.,0.05245845314030526,1.0,SAMPLES=158;SNV=165;INDEL=3;STRATIFIED_FDR=1.0
14886,POF1B,ENST00000262753,.,.,0.052448652197391636,1.0,SAMPLES=109;SNV=111;INDEL=2;STRATIFIED_FDR=1.0
14887,SEMA7A,ENST00000261918,.,.,0.052438851475655676,1.0,SAMPLES=52;SNV=54;INDEL=0;STRATIFIED_FDR=1.0
14888,AQP11,ENST00000313578,.,.,0.052419250695677516,1.0,SAMPLES=24;SNV=23;INDEL=1;STRATIFIED_FDR=1.0
14889,MPC1,ENST00000360961,.,.,0.052414350638903484,1.0,SAMPLES=5;SNV=6;INDEL=0;STRATIFIED_FDR=1.0
14890,MAN2B2,ENST00000285599,.,.,0.052394750964652306,1.0,SAMPLES=98;SNV=97;INDEL=2;STRATIFIED_FDR=1.0
14891,MRPS18C,ENST00000295491,.,.,0.05238495145921604,1.0,SAMPLES=12;SNV=12;INDEL=0;STRATIFIED_FDR=1.0
14892,NUDT5,ENST00000491614,.,.,0.052380051789415995,1.0,SAMPLES=20;SNV=20;INDEL=0;STRATIFIED_FDR=1.0
14893,DCAF12L1,ENST00000371126,.,.,0.05236045366297292,1.0,SAMPLES=177;SNV=191;INDEL=0;STRATIFIED_FDR=1.0
14894,SLC39A1,ENST00000368623,.,.,0.052350654931388484,1.0,SAMPLES=23;SNV=23;INDEL=1;STRATIFIED_FDR=1.0
14895,TMBIM1,ENST00000444881,.,.,0.052350654931388484,1.0,SAMPLES=15;SNV=16;INDEL=0;STRATIFIED_FDR=1.0
14896,PDC,ENST00000391997,.,.,0.05231146221573119,1.0,SAMPLES=25;SNV=26;INDEL=0;STRATIFIED_FDR=1.0
14897,TLE3,ENST00000558939,.,.,0.05229676585917642,1.0,SAMPLES=58;SNV=59;INDEL=0;STRATIFIED_FDR=1.0
14898,SIX6,ENST00000327720,.,.,0.05229676585917642,1.0,SAMPLES=37;SNV=37;INDEL=0;STRATIFIED_FDR=1.0
14899,COL1A2,ENST00000297268,.,.,0.05226247629444312,1.0,SAMPLES=240;SNV=249;INDEL=3;STRATIFIED_FDR=1.0
14900,RAB11A,ENST00000261890,.,.,0.05224288347291573,1.0,SAMPLES=7;SNV=7;INDEL=0;STRATIFIED_FDR=1.0
14901,GRK5,ENST00000392870,.,.,0.05222818943681645,1.0,SAMPLES=57;SNV=60;INDEL=0;STRATIFIED_FDR=1.0
14902,ACOT7,ENST00000377855,.,.,0.052203700481401334,1.0,SAMPLES=26;SNV=27;INDEL=0;STRATIFIED_FDR=1.0
14903,GALC,ENST00000261304,.,.,0.05216452102474257,1.0,SAMPLES=51;SNV=54;INDEL=0;STRATIFIED_FDR=1.0
14904,H6PD,ENST00000377403,.,.,0.0521400356590914,1.0,SAMPLES=71;SNV=74;INDEL=0;STRATIFIED_FDR=1.0
14905,CH17-132F21.1,ENST00000603238,.,.,0.05213513875161401,1.0,SAMPLES=22;SNV=22;INDEL=0;STRATIFIED_FDR=1.0
14906,LZTS2,ENST00000370220,.,.,0.052125345102301816,1.0,SAMPLES=44;SNV=44;INDEL=2;STRATIFIED_FDR=1.0
14907,ZFR,ENST00000265069,.,.,0.05211555167383845,1.0,SAMPLES=72;SNV=69;INDEL=3;STRATIFIED_FDR=1.0
14908,PSME1,ENST00000382708,.,.,0.05211065504242203,1.0,SAMPLES=20;SNV=19;INDEL=1;STRATIFIED_FDR=1.0
14909,ACAP2,ENST00000326793,.,.,0.05206658784390472,1.0,SAMPLES=68;SNV=67;INDEL=2;STRATIFIED_FDR=1.0
14910,FBXO47,ENST00000378079,.,.,0.052056795740324915,1.0,SAMPLES=49;SNV=51;INDEL=0;STRATIFIED_FDR=1.0
14911,FANCD2OS,ENST00000450660,.,.,0.052047003857524074,1.0,SAMPLES=20;SNV=20;INDEL=0;STRATIFIED_FDR=1.0
14912,OAS1,ENST00000445409,.,.,0.05202742075421993,1.0,SAMPLES=45;SNV=44;INDEL=1;STRATIFIED_FDR=1.0
14913,MROH2A,ENST00000389758,.,.,0.052017629533696604,1.0,SAMPLES=6;SNV=6;INDEL=0;STRATIFIED_FDR=1.0
14914,LZTS3,ENST00000329152,.,.,0.052017629533696604,1.0,SAMPLES=43;SNV=43;INDEL=1;STRATIFIED_FDR=1.0
14915,SH3BP5L,ENST00000366472,.,.,0.05194909717017511,1.0,SAMPLES=40;SNV=40;INDEL=0;STRATIFIED_FDR=1.0
14916,RAPGEF1,ENST00000372189,.,.,0.05194420241514802,1.0,SAMPLES=103;SNV=106;INDEL=1;STRATIFIED_FDR=1.0
14917,OR4D9,ENST00000329328,.,.,0.05188546965742793,1.0,SAMPLES=76;SNV=80;INDEL=0;STRATIFIED_FDR=1.0
14918,RPS27A,ENST00000272317,.,.,0.05188057561946393,1.0,SAMPLES=15;SNV=15;INDEL=0;STRATIFIED_FDR=1.0
14919,ZNF280C,ENST00000370978,.,.,0.05188057561946393,1.0,SAMPLES=49;SNV=47;INDEL=3;STRATIFIED_FDR=1.0
14920,CHRM1,ENST00000306960,.,.,0.05186589383646688,1.0,SAMPLES=39;SNV=39;INDEL=1;STRATIFIED_FDR=1.0
14921,PAEP,ENST00000479141,.,.,0.051851212549786155,1.0,SAMPLES=20;SNV=21;INDEL=0;STRATIFIED_FDR=1.0
14922,GALM,ENST00000272252,.,.,0.051831638272868324,1.0,SAMPLES=24;SNV=25;INDEL=0;STRATIFIED_FDR=1.0
14923,TRPT1,ENST00000394546,.,.,0.05182185146523969,1.0,SAMPLES=11;SNV=11;INDEL=0;STRATIFIED_FDR=1.0
14924,ANP32D,ENST00000266594,.,.,0.051807171667306896,1.0,SAMPLES=24;SNV=24;INDEL=0;STRATIFIED_FDR=1.0
14925,CLTB,ENST00000310418,.,.,0.051807171667306896,1.0,SAMPLES=17;SNV=19;INDEL=0;STRATIFIED_FDR=1.0
14926,XKR6,ENST00000416569,.,.,0.051807171667306896,1.0,SAMPLES=75;SNV=77;INDEL=0;STRATIFIED_FDR=1.0
14927,SUSD2,ENST00000358321,.,.,0.05180227851159361,1.0,SAMPLES=77;SNV=79;INDEL=1;STRATIFIED_FDR=1.0
14928,INADL,ENST00000371158,.,.,0.05177781355995416,1.0,SAMPLES=177;SNV=185;INDEL=2;STRATIFIED_FDR=1.0
14929,GREM1,ENST00000300177,.,.,0.0517044269729999,1.0,SAMPLES=21;SNV=23;INDEL=0;STRATIFIED_FDR=1.0
14930,HOXC9,ENST00000303450,.,.,0.0517044269729999,1.0,SAMPLES=27;SNV=27;INDEL=0;STRATIFIED_FDR=1.0
14931,PRKG2,ENST00000395578,.,.,0.051670184142449,1.0,SAMPLES=102;SNV=103;INDEL=1;STRATIFIED_FDR=1.0
14932,MAPK7,ENST00000308406,.,.,0.051670184142449,1.0,SAMPLES=51;SNV=53;INDEL=0;STRATIFIED_FDR=1.0
14933,APPBP2,ENST00000083182,.,.,0.05163105278473239,1.0,SAMPLES=44;SNV=46;INDEL=0;STRATIFIED_FDR=1.0
14934,EDNRA,ENST00000324300,.,.,0.05158703422139897,1.0,SAMPLES=56;SNV=56;INDEL=0;STRATIFIED_FDR=1.0
14935,SDCCAG8,ENST00000366541,.,.,0.051582143545311446,1.0,SAMPLES=81;SNV=85;INDEL=1;STRATIFIED_FDR=1.0
14936,RS1,ENST00000379984,.,.,0.05156258139169159,1.0,SAMPLES=35;SNV=34;INDEL=1;STRATIFIED_FDR=1.0
14937,OSBPL11,ENST00000296220,.,.,0.051533239813315625,1.0,SAMPLES=49;SNV=49;INDEL=2;STRATIFIED_FDR=1.0
14938,LHX4,ENST00000263726,.,.,0.051508790012214554,1.0,SAMPLES=48;SNV=49;INDEL=1;STRATIFIED_FDR=1.0
14939,PRSS22,ENST00000161006,.,.,0.05148923116234287,1.0,SAMPLES=36;SNV=35;INDEL=2;STRATIFIED_FDR=1.0
14940,ALG14,ENST00000370205,.,.,0.051484341587504735,1.0,SAMPLES=19;SNV=19;INDEL=0;STRATIFIED_FDR=1.0
14941,OR6Q1,ENST00000302622,.,.,0.051474562602975685,1.0,SAMPLES=59;SNV=59;INDEL=0;STRATIFIED_FDR=1.0
14942,KRTCAP3,ENST00000543753,.,.,0.05146967319328224,1.0,SAMPLES=15;SNV=15;INDEL=0;STRATIFIED_FDR=1.0
14943,STAC2,ENST00000333461,.,.,0.05146478383863447,1.0,SAMPLES=45;SNV=43;INDEL=2;STRATIFIED_FDR=1.0
14944,GIT2,ENST00000355312,.,.,0.051440337891038405,1.0,SAMPLES=47;SNV=45;INDEL=2;STRATIFIED_FDR=1.0
14945,CBWD1,ENST00000356521,.,.,0.051425670982950256,1.0,SAMPLES=27;SNV=27;INDEL=0;STRATIFIED_FDR=1.0
14946,PIGB,ENST00000164305,.,.,0.05139145012356367,1.0,SAMPLES=33;SNV=34;INDEL=0;STRATIFIED_FDR=1.0
14947,SYBU,ENST00000422135,.,.,0.05139145012356367,1.0,SAMPLES=94;SNV=96;INDEL=1;STRATIFIED_FDR=1.0
14948,P2RY10,ENST00000171757,.,.,0.05138656164947909,1.0,SAMPLES=104;SNV=108;INDEL=0;STRATIFIED_FDR=1.0
14949,MAMLD1,ENST00000432680,.,.,0.05137678486638282,1.0,SAMPLES=78;SNV=85;INDEL=0;STRATIFIED_FDR=1.0
14950,GPR110,ENST00000371253,.,.,0.05137678486638282,1.0,SAMPLES=85;SNV=101;INDEL=2;STRATIFIED_FDR=1.0
14951,OTUD6B,ENST00000285420,.,.,0.05136212010440164,1.0,SAMPLES=19;SNV=17;INDEL=2;STRATIFIED_FDR=1.0
14952,AKAP8L,ENST00000397410,.,.,0.05127414192983644,1.0,SAMPLES=54;SNV=54;INDEL=1;STRATIFIED_FDR=1.0
14953,GDF9,ENST00000378673,.,.,0.05123504623895136,1.0,SAMPLES=38;SNV=38;INDEL=0;STRATIFIED_FDR=1.0
14954,MARCO,ENST00000327097,.,.,0.05122527286611777,1.0,SAMPLES=150;SNV=160;INDEL=1;STRATIFIED_FDR=1.0
14955,GTDC1,ENST00000392869,.,.,0.051191067793125225,1.0,SAMPLES=65;SNV=66;INDEL=0;STRATIFIED_FDR=1.0
14956,TP53BP2,ENST00000343537,.,.,0.051176409300780476,1.0,SAMPLES=107;SNV=111;INDEL=2;STRATIFIED_FDR=1.0
14957,GOLGA8F,ENST00000532622,.,.,0.051156865413915245,1.0,SAMPLES=9;SNV=9;INDEL=0;STRATIFIED_FDR=1.0
14958,DCDC2,ENST00000378454,.,.,0.05115197957961822,1.0,SAMPLES=53;SNV=56;INDEL=0;STRATIFIED_FDR=1.0
14959,GPR83,ENST00000243673,.,.,0.05112755123258742,1.0,SAMPLES=76;SNV=76;INDEL=1;STRATIFIED_FDR=1.0
14960,PLD3,ENST00000409587,.,.,0.0511226657280634,1.0,SAMPLES=52;SNV=54;INDEL=1;STRATIFIED_FDR=1.0
14961,ALAS1,ENST00000394965,.,.,0.0510982390297863,1.0,SAMPLES=45;SNV=47;INDEL=1;STRATIFIED_FDR=1.0
14962,CAV1,ENST00000341049,.,.,0.05106892880524482,1.0,SAMPLES=20;SNV=20;INDEL=0;STRATIFIED_FDR=1.0
14963,NLRP3,ENST00000336119,.,.,0.05105915916996482,1.0,SAMPLES=281;SNV=310;INDEL=1;STRATIFIED_FDR=1.0
14964,HDAC4,ENST00000345617,.,.,0.051049389754451835,1.0,SAMPLES=115;SNV=117;INDEL=3;STRATIFIED_FDR=1.0
14965,CAV3,ENST00000343849,.,.,0.05102496717708545,1.0,SAMPLES=19;SNV=19;INDEL=0;STRATIFIED_FDR=1.0
14966,AP000295.9,ENST00000433395,.,.,0.05100054597304701,1.0,SAMPLES=32;SNV=34;INDEL=0;STRATIFIED_FDR=1.0
14967,TTC1,ENST00000231238,.,.,0.0509517076843362,1.0,SAMPLES=21;SNV=21;INDEL=0;STRATIFIED_FDR=1.0
14968,TBC1D1,ENST00000261439,.,.,0.05093217390652953,1.0,SAMPLES=99;SNV=103;INDEL=0;STRATIFIED_FDR=1.0
14969,TAPT1,ENST00000405303,.,.,0.05092729059935503,1.0,SAMPLES=25;SNV=27;INDEL=0;STRATIFIED_FDR=1.0
14970,PCID2,ENST00000246505,.,.,0.050902874887084185,1.0,SAMPLES=29;SNV=29;INDEL=1;STRATIFIED_FDR=1.0
14971,GAR1,ENST00000226796,.,.,0.050902874887084185,1.0,SAMPLES=17;SNV=17;INDEL=0;STRATIFIED_FDR=1.0
14972,TBC1D24,ENST00000293970,.,.,0.05084916515126813,1.0,SAMPLES=51;SNV=55;INDEL=1;STRATIFIED_FDR=1.0
14973,GOLGB1,ENST00000393667,.,.,0.05083940045835691,1.0,SAMPLES=262;SNV=285;INDEL=7;STRATIFIED_FDR=1.0
14974,APOBEC3F,ENST00000308521,.,.,0.05080522576201778,1.0,SAMPLES=25;SNV=26;INDEL=0;STRATIFIED_FDR=1.0
14975,CPA5,ENST00000485477,.,.,0.05080034388206082,1.0,SAMPLES=43;SNV=44;INDEL=0;STRATIFIED_FDR=1.0
14976,MFHAS1,ENST00000276282,.,.,0.05079058028677475,1.0,SAMPLES=73;SNV=73;INDEL=1;STRATIFIED_FDR=1.0
14977,ENTPD3,ENST00000301825,.,.,0.050785698571443064,1.0,SAMPLES=34;SNV=34;INDEL=0;STRATIFIED_FDR=1.0
14978,ZNF697,ENST00000421812,.,.,0.050785698571443064,1.0,SAMPLES=48;SNV=49;INDEL=0;STRATIFIED_FDR=1.0
14979,HSPA13,ENST00000285667,.,.,0.05073688443591716,1.0,SAMPLES=52;SNV=53;INDEL=0;STRATIFIED_FDR=1.0
14980,GLB1L2,ENST00000535456,.,.,0.05073688443591716,1.0,SAMPLES=78;SNV=79;INDEL=0;STRATIFIED_FDR=1.0
14981,SCN5A,ENST00000413689,.,.,0.05072224126509107,1.0,SAMPLES=345;SNV=384;INDEL=2;STRATIFIED_FDR=1.0
14982,CXADR,ENST00000284878,.,.,0.050717360317863946,1.0,SAMPLES=41;SNV=40;INDEL=1;STRATIFIED_FDR=1.0
14983,ZNF687,ENST00000324048,.,.,0.05069783707749631,1.0,SAMPLES=98;SNV=99;INDEL=3;STRATIFIED_FDR=1.0
14984,SRRM1,ENST00000323848,.,.,0.0506685538624331,1.0,SAMPLES=66;SNV=68;INDEL=1;STRATIFIED_FDR=1.0
14985,KRTAP5-10,ENST00000398531,.,.,0.05064415269140825,1.0,SAMPLES=36;SNV=39;INDEL=2;STRATIFIED_FDR=1.0
14986,MATN1,ENST00000373765,.,.,0.05063927262171877,1.0,SAMPLES=36;SNV=36;INDEL=0;STRATIFIED_FDR=1.0
14987,SLC13A1,ENST00000194130,.,.,0.05063927262171877,1.0,SAMPLES=103;SNV=106;INDEL=0;STRATIFIED_FDR=1.0
14988,CDKN2AIP,ENST00000504169,.,.,0.05062463274165925,1.0,SAMPLES=35;SNV=35;INDEL=0;STRATIFIED_FDR=1.0
14989,GLYATL1,ENST00000300079,.,.,0.05061975289130502,1.0,SAMPLES=78;SNV=81;INDEL=1;STRATIFIED_FDR=1.0
14990,ABCD3,ENST00000370214,.,.,0.05059047494058077,1.0,SAMPLES=47;SNV=51;INDEL=0;STRATIFIED_FDR=1.0
14991,TCEAL1,ENST00000372625,.,.,0.05058559547401548,1.0,SAMPLES=15;SNV=15;INDEL=0;STRATIFIED_FDR=1.0
14992,SLC17A1,ENST00000244527,.,.,0.05057095740324725,1.0,SAMPLES=62;SNV=64;INDEL=0;STRATIFIED_FDR=1.0
14993,C15orf43,ENST00000340827,.,.,0.050541682741773904,1.0,SAMPLES=25;SNV=26;INDEL=0;STRATIFIED_FDR=1.0
14994,DHRS7B,ENST00000395511,.,.,0.05052216739702794,1.0,SAMPLES=24;SNV=24;INDEL=0;STRATIFIED_FDR=1.0
14995,ANKRD16,ENST00000380094,.,.,0.05051728869785972,1.0,SAMPLES=29;SNV=29;INDEL=0;STRATIFIED_FDR=1.0
14996,SHOC2,ENST00000369452,.,.,0.05051728869785972,1.0,SAMPLES=39;SNV=39;INDEL=0;STRATIFIED_FDR=1.0
14997,PRKAA1,ENST00000354209,.,.,0.05050753146393646,1.0,SAMPLES=42;SNV=44;INDEL=0;STRATIFIED_FDR=1.0
14998,MPDU1,ENST00000250124,.,.,0.050458748582265955,1.0,SAMPLES=10;SNV=10;INDEL=0;STRATIFIED_FDR=1.0
14999,PPP2R2D,ENST00000455566,.,.,0.050409971179601894,1.0,SAMPLES=32;SNV=31;INDEL=1;STRATIFIED_FDR=1.0
15000,GADD45B,ENST00000215631,.,.,0.050400216356441596,1.0,SAMPLES=11;SNV=12;INDEL=0;STRATIFIED_FDR=1.0
15001,ZNF253,ENST00000589717,.,.,0.05035632236345512,1.0,SAMPLES=44;SNV=44;INDEL=0;STRATIFIED_FDR=1.0
15002,TPI1,ENST00000229270,.,.,0.05033193872860134,1.0,SAMPLES=25;SNV=26;INDEL=0;STRATIFIED_FDR=1.0
15003,TM2D3,ENST00000333202,.,.,0.05032218565797501,1.0,SAMPLES=18;SNV=20;INDEL=0;STRATIFIED_FDR=1.0
15004,NDRG2,ENST00000556147,.,.,0.05031243280637111,1.0,SAMPLES=34;SNV=35;INDEL=0;STRATIFIED_FDR=1.0
15005,IL31,ENST00000377035,.,.,0.05029780393961089,1.0,SAMPLES=16;SNV=16;INDEL=0;STRATIFIED_FDR=1.0
15006,HSD17B1,ENST00000585807,.,.,0.05025879603713677,1.0,SAMPLES=29;SNV=30;INDEL=0;STRATIFIED_FDR=1.0
15007,VPS51,ENST00000279281,.,.,0.050239293399690355,1.0,SAMPLES=55;SNV=55;INDEL=0;STRATIFIED_FDR=1.0
15008,MECP2,ENST00000453960,.,.,0.050234417877168584,1.0,SAMPLES=42;SNV=43;INDEL=0;STRATIFIED_FDR=1.0
15009,NES,ENST00000368223,.,.,0.05019541566729712,1.0,SAMPLES=190;SNV=198;INDEL=4;STRATIFIED_FDR=1.0
15010,TGM3,ENST00000381458,.,.,0.05017591587576859,1.0,SAMPLES=111;SNV=112;INDEL=2;STRATIFIED_FDR=1.0
15011,ACR,ENST00000216139,.,.,0.05017104106468636,1.0,SAMPLES=34;SNV=35;INDEL=0;STRATIFIED_FDR=1.0
15012,KIAA2022,ENST00000055682,.,.,0.05015641695974002,1.0,SAMPLES=294;SNV=340;INDEL=0;STRATIFIED_FDR=1.0
15013,OR5D18,ENST00000333976,.,.,0.05014179334721802,1.0,SAMPLES=167;SNV=171;INDEL=2;STRATIFIED_FDR=1.0
15014,TFCP2,ENST00000257915,.,.,0.05014179334721802,1.0,SAMPLES=32;SNV=30;INDEL=2;STRATIFIED_FDR=1.0
15015,KL,ENST00000380099,.,.,0.05010767349946492,1.0,SAMPLES=114;SNV=123;INDEL=0;STRATIFIED_FDR=1.0
15016,IGLL1,ENST00000330377,.,.,0.05008817764706706,1.0,SAMPLES=24;SNV=26;INDEL=0;STRATIFIED_FDR=1.0
15017,TMEM91,ENST00000392002,.,.,0.05000533003677771,1.0,SAMPLES=14;SNV=14;INDEL=0;STRATIFIED_FDR=1.0
15018,CTSV,ENST00000259470,.,.,0.05000045714007803,1.0,SAMPLES=41;SNV=40;INDEL=1;STRATIFIED_FDR=1.0
15019,SCN7A,ENST00000409855,.,.,0.049995584298052904,1.0,SAMPLES=239;SNV=252;INDEL=4;STRATIFIED_FDR=1.0
15020,GHDC,ENST00000301671,.,.,0.049961475934661645,1.0,SAMPLES=34;SNV=38;INDEL=1;STRATIFIED_FDR=1.0
15021,SUSD1,ENST00000374270,.,.,0.04995660352998881,1.0,SAMPLES=59;SNV=57;INDEL=2;STRATIFIED_FDR=1.0
15022,FNDC7,ENST00000370017,.,.,0.04994685888463235,1.0,SAMPLES=75;SNV=73;INDEL=2;STRATIFIED_FDR=1.0
15023,NHLRC2,ENST00000369301,.,.,0.04994685888463235,1.0,SAMPLES=46;SNV=46;INDEL=1;STRATIFIED_FDR=1.0
15024,C2orf61,ENST00000445927,.,.,0.04991275434764391,1.0,SAMPLES=24;SNV=25;INDEL=0;STRATIFIED_FDR=1.0
15025,CEP95,ENST00000556440,.,.,0.04990788248955094,1.0,SAMPLES=50;SNV=50;INDEL=0;STRATIFIED_FDR=1.0
15026,DNAJC6,ENST00000371069,.,.,0.04990301068610927,1.0,SAMPLES=109;SNV=107;INDEL=4;STRATIFIED_FDR=1.0
15027,ADD2,ENST00000264436,.,.,0.049878652488626614,1.0,SAMPLES=112;SNV=114;INDEL=2;STRATIFIED_FDR=1.0
15028,USHBP1,ENST00000252597,.,.,0.04987378101306662,1.0,SAMPLES=82;SNV=82;INDEL=3;STRATIFIED_FDR=1.0
15029,ANAPC11,ENST00000357385,.,.,0.04986403822587353,1.0,SAMPLES=12;SNV=12;INDEL=0;STRATIFIED_FDR=1.0
15030,OR2C3,ENST00000366487,.,.,0.049839682214072964,1.0,SAMPLES=110;SNV=111;INDEL=1;STRATIFIED_FDR=1.0
15031,RFPL4B,ENST00000441065,.,.,0.04981045680282359,1.0,SAMPLES=42;SNV=42;INDEL=2;STRATIFIED_FDR=1.0
15032,IMPDH1,ENST00000338791,.,.,0.0497812333581366,1.0,SAMPLES=62;SNV=63;INDEL=1;STRATIFIED_FDR=1.0
15033,MRPS10,ENST00000053468,.,.,0.049747141824498416,1.0,SAMPLES=13;SNV=13;INDEL=0;STRATIFIED_FDR=1.0
15034,PLCD4,ENST00000450993,.,.,0.049722792367391286,1.0,SAMPLES=53;SNV=54;INDEL=0;STRATIFIED_FDR=1.0
15035,PDE7A,ENST00000401827,.,.,0.049722792367391286,1.0,SAMPLES=35;SNV=34;INDEL=2;STRATIFIED_FDR=1.0
15036,REEP1,ENST00000538924,.,.,0.049722792367391286,1.0,SAMPLES=20;SNV=20;INDEL=0;STRATIFIED_FDR=1.0
15037,ARF1,ENST00000541182,.,.,0.049717922639788886,1.0,SAMPLES=26;SNV=26;INDEL=0;STRATIFIED_FDR=1.0
15038,CPM,ENST00000551568,.,.,0.04965949016727876,1.0,SAMPLES=43;SNV=44;INDEL=0;STRATIFIED_FDR=1.0
15039,HLA-DQA1,ENST00000343139,.,.,0.04964975218616028,1.0,SAMPLES=17;SNV=18;INDEL=0;STRATIFIED_FDR=1.0
15040,OSBPL1A,ENST00000319481,.,.,0.049640014423387134,1.0,SAMPLES=70;SNV=71;INDEL=2;STRATIFIED_FDR=1.0
15041,BTNL9,ENST00000327705,.,.,0.049640014423387134,1.0,SAMPLES=48;SNV=48;INDEL=1;STRATIFIED_FDR=1.0
15042,IGSF3,ENST00000369483,.,.,0.04963514562387693,1.0,SAMPLES=121;SNV=127;INDEL=0;STRATIFIED_FDR=1.0
15043,LGALS14,ENST00000360675,.,.,0.04962053955283747,1.0,SAMPLES=27;SNV=27;INDEL=0;STRATIFIED_FDR=1.0
15044,ATG7,ENST00000354449,.,.,0.04961567097165051,1.0,SAMPLES=55;SNV=54;INDEL=2;STRATIFIED_FDR=1.0
15045,PDF,ENST00000288022,.,.,0.049610802445041305,1.0,SAMPLES=5;SNV=5;INDEL=0;STRATIFIED_FDR=1.0
15046,UGT2A3,ENST00000251566,.,.,0.04960106555555132,1.0,SAMPLES=94;SNV=103;INDEL=0;STRATIFIED_FDR=1.0
15047,CASKIN2,ENST00000321617,.,.,0.04957672428685141,1.0,SAMPLES=82;SNV=81;INDEL=2;STRATIFIED_FDR=1.0
15048,TRIM46,ENST00000334634,.,.,0.049562120180456845,1.0,SAMPLES=81;SNV=81;INDEL=3;STRATIFIED_FDR=1.0
15049,C1orf158,ENST00000288048,.,.,0.049552384382350635,1.0,SAMPLES=33;SNV=35;INDEL=0;STRATIFIED_FDR=1.0
15050,MAFG,ENST00000357736,.,.,0.049537781094402156,1.0,SAMPLES=11;SNV=11;INDEL=0;STRATIFIED_FDR=1.0
